time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,speed,twa,tws,twd,vmg,dist,cum_dist,time
2024-07-18 11:32:17+00:00,59.04925,22.76161666666667,6.4,269.0,285.0,35.0,18.7,-1.0,9.7,6.6,50.25782071339481,13.94911347286941,218.7421792866052,4.091737928114058,0.0020585943935813914,1.7512643712005866,2024-07-18 11:32:17+00:00
2024-07-18 11:32:18+00:00,59.04926666666667,22.761566666666667,6.2,270.0,283.0,35.0,18.5,-1.0,9.7,6.6,49.840394992019554,13.884398475991146,220.15960500798045,3.99849799585821,0.0018398693752032886,1.753322965594168,2024-07-18 11:32:18+00:00
2024-07-18 11:32:19+00:00,59.04926666666667,22.7615,6.6,273.0,285.0,33.0,18.4,-1.0,9.7,6.5,48.611188295939684,13.357533172611452,224.38881170406032,4.363691485401473,0.002058593395032847,1.7551628349693713,2024-07-18 11:32:19+00:00
2024-07-18 11:32:20+00:00,59.04926666666667,22.76145,6.8,272.0,,34.0,18.2,-1.0,9.7,6.5,50.84035161494816,13.125418852028153,221.15964838505184,4.29408696322883,0.0015439450463237696,1.757221428364404,2024-07-18 11:32:20+00:00
2024-07-18 11:32:21+00:00,59.04926666666667,22.761383333333335,6.5,274.0,285.0,34.0,18.5,-1.0,9.7,6.5,49.49464687333804,13.605751129596355,224.50535312666196,4.221874084907499,0.002058593395032847,1.7587653734107278,2024-07-18 11:32:21+00:00
2024-07-18 11:32:22+00:00,59.04928333333334,22.76131666666667,6.5,279.0,286.0,33.0,18.6,-1.0,9.7,6.5,48.06903631746053,13.61688131220936,230.93096368253947,4.3435255333811345,0.0022889203933356044,1.7608239668057606,2024-07-18 11:32:22+00:00
2024-07-18 11:32:23+00:00,59.04928333333334,22.761266666666664,6.6,281.0,286.0,33.0,18.9,-1.0,,6.5,48.05413350432204,13.839742292000077,232.94586649567796,4.411625979539002,0.0015439442976086537,1.7631128871990962,2024-07-18 11:32:23+00:00
2024-07-18 11:32:25+00:00,59.049299999999995,22.761149999999997,6.1,278.0,286.0,33.0,19.5,-1.0,10.0,,46.00553918066325,14.762800272501948,231.99446081933675,4.236991824214898,0.0018398681179783473,1.766715423893189,2024-07-18 11:32:25+00:00
2024-07-18 11:32:26+00:00,59.049299999999995,22.761100000000003,6.4,275.0,,34.0,19.5,-1.0,,6.5,48.15127900280575,14.638381805727763,226.84872099719425,4.269863287102708,0.0015439435483041366,1.7685552920111673,2024-07-18 11:32:26+00:00
2024-07-18 11:32:27+00:00,59.049299999999995,22.76105,6.4,275.0,285.0,33.0,19.6,-1.0,10.4,6.5,46.76145951144852,14.653133723332088,228.23854048855148,4.384238706617451,0.0015439435485987724,1.7700992355594716,2024-07-18 11:32:27+00:00
